date,campaign_name,adset_name,creative,creative_type,objective,city,spend,impressions,reach,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-04-04,vrs26_meta_retarget_landers_natl,vrs26_meta_retarget_landers_natl__as_corp_wellness,crt_026_video_citystreets,video,retargeting,Mumbai,1534.67,9614,5661,142,142,19,4,2,2798
2026-04-04,vrs26_meta_retarget_landers_natl,vrs26_meta_retarget_landers_natl__as_corp_wellness,crt_026_video_citystreets,video,retargeting,Delhi NCR,1575.72,9390,6009,153,153,9,3,3,9296
2026-04-04,vrs26_meta_retarget_landers_natl,vrs26_meta_retarget_landers_natl__as_corp_wellness,crt_026_video_citystreets,video,retargeting,Bengaluru,1223.08,8052,4868,119,119,15,6,5,6595
2026-04-04,vrs26_meta_retarget_landers_natl,vrs26_meta_retarget_landers_natl__as_corp_wellness,crt_026_video_citystreets,video,retargeting,Hyderabad,816.8,4844,2706,101,101,9,6,2,2098
2026-04-04,vrs26_meta_retarget_landers_natl,vrs26_meta_retarget_landers_natl__as_corp_wellness,crt_026_video_citystreets,video,retargeting,Pune,561.18,3352,2440,36,36,5,2,1,1299
2026-04-04,vrs26_meta_retarget_landers_natl,vrs26_meta_retarget_landers_natl__as_corp_wellness,crt_026_video_citystreets,video,retargeting,Chennai,506.45,3085,2153,44,44,3,3,2,2098
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_035_static_pricedrop,static,brand,Mumbai,923.76,6029,4067,70,70,2,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_035_static_pricedrop,static,brand,Delhi NCR,1027.89,6640,3994,88,88,10,2,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_035_static_pricedrop,static,brand,Bengaluru,833.93,5654,4027,51,51,4,1,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_035_static_pricedrop,static,brand,Hyderabad,490.59,3554,2588,41,41,2,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_035_static_pricedrop,static,brand,Pune,451.22,3453,2478,46,46,5,3,2,4298
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_int_fitness,crt_035_static_pricedrop,static,brand,Chennai,304.84,2006,1266,18,18,2,1,1,1299
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_037_carousel_kidsdash,carousel,brand,Mumbai,591.92,3574,2477,35,35,2,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_037_carousel_kidsdash,carousel,brand,Delhi NCR,721.02,5186,2933,79,79,4,2,2,1298
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_037_carousel_kidsdash,carousel,brand,Bengaluru,622.79,4320,2359,59,59,2,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_037_carousel_kidsdash,carousel,brand,Hyderabad,340.18,2300,1423,30,30,3,1,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_037_carousel_kidsdash,carousel,brand,Pune,262.18,1540,971,22,22,4,3,2,3298
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_broad_35_54,crt_037_carousel_kidsdash,carousel,brand,Chennai,281.6,1627,960,21,21,2,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Mumbai,546.86,3487,1943,51,51,5,2,1,799
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Delhi NCR,343.18,2309,1585,23,23,3,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Bengaluru,352.2,2379,1335,21,21,0,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Hyderabad,261.52,1702,926,13,13,0,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Pune,209.13,1549,931,15,15,1,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_040_static_teamrun,static,brand,Chennai,147.62,1014,679,13,13,0,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Mumbai,698.56,4603,3243,54,54,6,2,1,799
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Delhi NCR,438.38,2927,2060,31,31,1,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Bengaluru,449.9,2907,1618,36,36,8,2,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Hyderabad,334.07,2512,1545,37,37,7,3,3,5797
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Pune,267.14,1413,811,28,28,1,0,0,0
2026-04-04,vrs26_meta_brand_video_natl,vrs26_meta_brand_video_natl__as_rt_video_75,crt_041_video_finishline,video,brand,Chennai,188.57,1269,782,23,23,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_042_video_pricedrop,video,conversion,Mumbai,2134.03,13491,7932,175,175,16,10,3,2897
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_042_video_pricedrop,video,conversion,Delhi NCR,175.69,1157,741,23,23,3,1,1,799
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_042_video_pricedrop,video,conversion,Bengaluru,120.59,736,436,12,12,2,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_042_video_pricedrop,video,conversion,Hyderabad,99.67,580,360,13,13,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_042_video_pricedrop,video,conversion,Pune,64.8,434,267,6,6,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_042_video_pricedrop,video,conversion,Chennai,54.66,358,202,7,7,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Mumbai,1370.45,8045,4518,90,90,7,2,2,2798
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Delhi NCR,112.83,751,496,12,12,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Bengaluru,77.44,497,270,7,7,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Hyderabad,64.01,413,283,3,3,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Pune,41.62,234,129,1,1,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_broad_35_54,crt_043_video_kidsdash,video,conversion,Chennai,35.1,245,147,4,4,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Mumbai,1325.7,7987,4382,71,71,6,2,2,3298
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Delhi NCR,84.54,563,374,9,9,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Bengaluru,102.86,726,515,6,6,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Hyderabad,50.04,288,207,1,1,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Pune,41.35,260,153,3,3,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_044_static_teamrun,static,conversion,Chennai,35.42,249,157,3,3,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Mumbai,1332.3,9084,5585,94,94,10,2,1,799
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Delhi NCR,84.97,539,380,6,6,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Bengaluru,103.37,758,517,8,8,1,1,1,1299
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Hyderabad,50.29,339,236,5,5,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Pune,41.55,273,148,4,4,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_045_video_countdown,video,conversion,Chennai,35.59,227,164,1,1,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_046_static_testimonial,static,conversion,Mumbai,808.8,5594,3783,54,54,6,2,1,1999
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_046_static_testimonial,static,conversion,Delhi NCR,51.58,312,203,7,7,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_046_static_testimonial,static,conversion,Bengaluru,62.75,387,254,6,6,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_046_static_testimonial,static,conversion,Hyderabad,30.53,208,141,7,7,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_046_static_testimonial,static,conversion,Pune,25.23,172,114,2,2,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_mum,vrs26_meta_conv_earlybird_mum__as_int_running,crt_046_static_testimonial,static,conversion,Chennai,21.61,126,91,3,3,1,1,1,799
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Mumbai,60.54,377,277,6,6,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Delhi NCR,966.45,6682,4367,85,85,12,6,2,4998
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Bengaluru,64.46,358,241,5,5,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Hyderabad,45.66,277,195,3,3,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Pune,28.47,195,132,3,3,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_047_video_medalshot,video,conversion,Chennai,26.52,168,98,4,4,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Mumbai,114.42,674,386,5,5,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Delhi NCR,1826.56,13495,9358,195,195,21,6,1,1999
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Bengaluru,121.82,770,566,9,9,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Hyderabad,86.3,556,352,7,7,1,1,1,2499
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Pune,53.82,359,239,4,4,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_int_fitness,crt_048_carousel_medalshot,carousel,conversion,Chennai,50.12,388,227,8,8,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Mumbai,74.62,523,383,6,6,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Delhi NCR,946.79,6352,4541,56,56,8,1,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Bengaluru,66.48,476,320,7,7,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Hyderabad,52.57,395,224,7,7,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Pune,23.72,164,103,2,2,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_049_video_sunrise,video,conversion,Chennai,25.94,173,126,0,0,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_050_video_finishline,video,conversion,Mumbai,92.57,612,374,9,9,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_050_video_finishline,video,conversion,Delhi NCR,1174.51,7723,4781,115,115,7,2,1,6499
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_050_video_finishline,video,conversion,Bengaluru,82.47,551,360,18,18,2,1,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_050_video_finishline,video,conversion,Hyderabad,65.22,416,255,9,9,2,2,1,499
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_050_video_finishline,video,conversion,Pune,29.43,180,102,0,0,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_lal_leads_5pct,crt_050_video_finishline,video,conversion,Chennai,32.18,222,155,0,0,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Mumbai,64.7,471,257,7,7,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Delhi NCR,891.42,4751,3351,87,87,11,4,1,1999
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Bengaluru,41.3,286,182,4,4,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Hyderabad,44.58,273,181,6,6,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Pune,25.48,142,84,0,0,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_051_video_citystreets,video,conversion,Chennai,20.46,140,81,5,5,1,1,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_053_collection_testimonial,collection,conversion,Mumbai,68.71,436,313,6,6,1,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_053_collection_testimonial,collection,conversion,Delhi NCR,946.74,5547,3055,75,75,13,3,1,799
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_053_collection_testimonial,collection,conversion,Bengaluru,43.86,283,173,3,3,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_053_collection_testimonial,collection,conversion,Hyderabad,47.34,288,157,2,2,0,0,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_053_collection_testimonial,collection,conversion,Pune,27.06,180,133,4,4,2,1,0,0
2026-04-04,vrs26_meta_conv_earlybird_del,vrs26_meta_conv_earlybird_del__as_broad_35_54,crt_053_collection_testimonial,collection,conversion,Chennai,21.73,140,89,2,2,0,0,0,0
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_001_static_finishline,static,prospecting,Mumbai,1005.37,6077,3549,88,88,9,3,3,2897
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_001_static_finishline,static,prospecting,Delhi NCR,1049.83,6716,4463,72,72,11,2,2,1298
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_001_static_finishline,static,prospecting,Bengaluru,939.92,5890,3779,55,55,6,3,1,1299
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_001_static_finishline,static,prospecting,Hyderabad,681.72,5059,3394,60,60,8,6,5,8595
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_001_static_finishline,static,prospecting,Pune,423.87,2995,2010,42,42,3,0,0,0
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_001_static_finishline,static,prospecting,Chennai,328.3,2327,1616,15,15,2,2,2,1798
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_003_static_medalshot,static,prospecting,Mumbai,642.08,4195,2706,43,43,5,2,1,2499
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_003_static_medalshot,static,prospecting,Delhi NCR,670.48,4160,2611,61,61,5,1,1,1598
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_003_static_medalshot,static,prospecting,Bengaluru,600.28,3872,2516,64,64,8,3,2,7298
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_003_static_medalshot,static,prospecting,Hyderabad,435.38,3129,2296,35,35,1,1,1,799
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_003_static_medalshot,static,prospecting,Pune,270.71,1698,1206,16,16,1,0,0,0
2026-04-05,vrs26_meta_prospect_broad_natl,vrs26_meta_prospect_broad_natl__as_rt_cart_7d,crt_003_static_medalshot,static,prospecting,Chennai,209.67,1228,713,11,11,0,0,0,0
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_007_video_teamrun,video,prospecting,Mumbai,4110.34,24982,18350,370,370,26,8,3,4196
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_007_video_teamrun,video,prospecting,Delhi NCR,269.57,2139,1470,25,25,5,0,0,0
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_007_video_teamrun,video,prospecting,Bengaluru,254.11,1710,1013,31,31,2,1,1,799
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_007_video_teamrun,video,prospecting,Hyderabad,192.83,1422,997,18,18,6,2,2,3798
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_007_video_teamrun,video,prospecting,Pune,131.78,797,436,5,5,0,0,0,0
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_corp_wellness,crt_007_video_teamrun,video,prospecting,Chennai,101.87,669,495,13,13,0,0,0,0
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Mumbai,2300.54,14615,9005,159,159,13,7,2,2098
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Delhi NCR,146.49,943,583,5,5,0,0,0,0
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Bengaluru,122.55,816,450,5,5,0,0,0,0
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Hyderabad,86.73,610,333,4,4,1,1,0,0
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Pune,73.02,456,283,8,8,1,0,0,0
2026-04-05,vrs26_meta_prospect_interest_mum,vrs26_meta_prospect_interest_mum__as_rt_web_30d,crt_010_static_testimonial,static,prospecting,Chennai,52.45,395,283,5,5,0,0,0,0
2026-04-05,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_18_34,crt_017_static_citystreets,static,lookalike,Mumbai,1446.27,9315,5727,136,136,9,3,2,3298
2026-04-05,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_18_34,crt_017_static_citystreets,static,lookalike,Delhi NCR,1083.51,8958,6528,100,100,11,6,3,13797
2026-04-05,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_18_34,crt_017_static_citystreets,static,lookalike,Bengaluru,1226.04,9007,5679,93,93,8,1,0,0
2026-04-05,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_18_34,crt_017_static_citystreets,static,lookalike,Hyderabad,872.23,5496,3424,61,61,7,4,4,7094
2026-04-05,vrs26_meta_lookalike_1p_natl,vrs26_meta_lookalike_1p_natl__as_broad_18_34,crt_017_static_citystreets,static,lookalike,Pune,730.56,4524,2589,72,72,3,3,0,0
