date,campaign_name,campaign_type,city,spend,impressions,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-05-02,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,3445.11,11489,223,223,18,7,6,13294
2026-05-02,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,2195.83,8638,156,156,19,7,1,4998
2026-05-02,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,1557.95,5251,97,97,13,3,1,6499
2026-05-02,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,1093.28,4113,84,84,10,3,2,1598
2026-05-02,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,2954.01,10073,198,198,22,12,9,23489
2026-05-02,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,2001.7,7120,133,133,16,5,3,3997
2026-05-02,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,1700.93,5493,93,93,7,4,1,1598
2026-05-02,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,1186.91,4602,95,95,14,5,3,5097
2026-05-02,vrs26_gads_search_generic_10k_natl,search_generic,Pune,926.28,2777,51,51,7,1,1,1999
2026-05-02,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,723.19,2693,61,61,11,4,3,3797
2026-05-02,vrs26_gads_pmax_all_natl,pmax,Mumbai,3985.91,14340,364,364,42,12,5,6195
2026-05-02,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,3059.02,9564,122,122,11,4,1,1999
2026-05-02,vrs26_gads_pmax_all_natl,pmax,Bengaluru,2974.95,8595,205,205,28,6,4,6796
2026-05-02,vrs26_gads_pmax_all_natl,pmax,Hyderabad,1889.92,5687,115,115,16,9,4,10496
2026-05-02,vrs26_gads_pmax_all_natl,pmax,Pune,1247.71,4268,98,98,11,2,1,799
2026-05-02,vrs26_gads_pmax_all_natl,pmax,Chennai,1279.8,4505,100,100,14,5,2,6596
2026-05-02,vrs26_gads_pmax_mum,pmax,Mumbai,6398.4,24263,531,531,58,24,14,16285
2026-05-02,vrs26_gads_pmax_mum,pmax,Delhi NCR,381.12,1279,25,25,5,4,3,4297
2026-05-02,vrs26_gads_pmax_mum,pmax,Bengaluru,295.27,1037,19,19,3,0,0,0
2026-05-02,vrs26_gads_pmax_mum,pmax,Hyderabad,307.84,1218,30,30,2,0,0,0
2026-05-02,vrs26_gads_pmax_mum,pmax,Pune,161.97,620,13,13,2,1,0,0
2026-05-02,vrs26_gads_pmax_mum,pmax,Chennai,168.49,554,12,12,1,0,0,0
2026-05-02,vrs26_gads_pmax_blr,pmax,Mumbai,434.5,1582,42,42,2,0,0,0
2026-05-02,vrs26_gads_pmax_blr,pmax,Delhi NCR,330.24,935,24,24,1,0,0,0
2026-05-02,vrs26_gads_pmax_blr,pmax,Bengaluru,5458.92,17859,319,319,29,14,13,24486
2026-05-02,vrs26_gads_pmax_blr,pmax,Hyderabad,220.08,748,12,12,3,0,0,0
2026-05-02,vrs26_gads_pmax_blr,pmax,Pune,185.38,694,11,11,0,0,0,0
2026-05-02,vrs26_gads_pmax_blr,pmax,Chennai,95.11,370,9,9,1,0,0,0
2026-05-02,vrs26_gads_display_remarketing_natl,display,Mumbai,1796.89,5778,94,94,10,2,2,2598
2026-05-02,vrs26_gads_display_remarketing_natl,display,Delhi NCR,1652.69,6580,165,165,9,1,1,799
2026-05-02,vrs26_gads_display_remarketing_natl,display,Bengaluru,1342.02,4249,98,98,7,4,2,4798
2026-05-02,vrs26_gads_display_remarketing_natl,display,Hyderabad,994.33,4043,68,68,8,0,0,0
2026-05-02,vrs26_gads_display_remarketing_natl,display,Pune,690.62,2485,55,55,6,3,2,2098
2026-05-02,vrs26_gads_display_remarketing_natl,display,Chennai,643.22,2230,41,41,4,1,1,799
2026-05-02,vrs26_gads_yt_instream_natl,youtube,Mumbai,2363.85,8031,138,138,8,2,2,1298
2026-05-02,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,1736.26,5225,96,96,7,3,3,3297
2026-05-02,vrs26_gads_yt_instream_natl,youtube,Bengaluru,1932.3,4855,110,110,10,4,4,5396
2026-05-02,vrs26_gads_yt_instream_natl,youtube,Hyderabad,1297.6,4583,91,91,1,0,0,0
2026-05-02,vrs26_gads_yt_instream_natl,youtube,Pune,838.27,2733,50,50,2,0,0,0
2026-05-02,vrs26_gads_yt_instream_natl,youtube,Chennai,533.66,1835,29,29,1,0,0,0
2026-05-02,vrs26_gads_search_competitor_natl,search_generic,Mumbai,1317.14,4051,103,103,14,4,3,9097
2026-05-02,vrs26_gads_search_competitor_natl,search_generic,Delhi NCR,1072.25,3698,84,84,10,3,2,3498
2026-05-02,vrs26_gads_search_competitor_natl,search_generic,Bengaluru,982.87,3293,59,59,5,1,0,0
2026-05-02,vrs26_gads_search_competitor_natl,search_generic,Hyderabad,608.16,2374,47,47,4,0,0,0
2026-05-02,vrs26_gads_search_competitor_natl,search_generic,Pune,393.47,1402,27,27,3,2,0,0
2026-05-02,vrs26_gads_search_competitor_natl,search_generic,Chennai,372.62,1331,22,22,4,1,0,0
2026-05-03,vrs26_gads_search_brand_natl,search_brand,Mumbai,1956.85,7433,123,123,22,10,5,13294
2026-05-03,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,1634.32,6732,189,189,49,14,8,13591
2026-05-03,vrs26_gads_search_brand_natl,search_brand,Bengaluru,1599.44,6401,142,142,13,5,5,6695
2026-05-03,vrs26_gads_search_brand_natl,search_brand,Hyderabad,1096.03,4200,86,86,21,11,8,11492
2026-05-03,vrs26_gads_search_brand_natl,search_brand,Pune,708.01,2174,50,50,13,1,0,0
2026-05-03,vrs26_gads_search_brand_natl,search_brand,Chennai,522.14,2174,37,37,5,1,1,1299
2026-05-03,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,2346.06,8958,157,157,22,6,5,4995
2026-05-03,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,2626.67,10919,210,210,24,9,5,10795
2026-05-03,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,1762.96,7484,146,146,13,6,6,5994
2026-05-03,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,1746.5,6426,133,133,8,4,3,2897
2026-05-03,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,1351.9,5562,129,129,13,2,1,1299
2026-05-03,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,1151.99,4590,104,104,8,4,2,3298
2026-05-03,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,1749.75,6911,149,149,18,6,5,14194
2026-05-03,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,1316.23,5453,129,129,17,9,4,5896
2026-05-03,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,1417.23,5785,109,109,9,5,3,5097
2026-05-03,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,1035.78,3369,67,67,9,4,2,10497
2026-05-03,vrs26_gads_search_generic_10k_natl,search_generic,Pune,876.83,3174,67,67,8,3,2,2098
2026-05-03,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,542.75,2147,42,42,6,3,3,4097
2026-05-03,vrs26_gads_pmax_all_natl,pmax,Mumbai,2719.71,11163,198,198,25,9,5,11895
2026-05-03,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,2526.24,8678,137,137,15,4,2,3998
2026-05-03,vrs26_gads_pmax_all_natl,pmax,Bengaluru,1897.79,6783,174,174,18,5,3,10797
2026-05-03,vrs26_gads_pmax_all_natl,pmax,Hyderabad,1557.95,5776,110,110,12,6,4,7195
2026-05-03,vrs26_gads_pmax_all_natl,pmax,Pune,1096.67,4185,76,76,11,7,3,2997
2026-05-03,vrs26_gads_pmax_all_natl,pmax,Chennai,754.07,2971,84,84,11,5,2,4298
2026-05-03,vrs26_gads_pmax_mum,pmax,Mumbai,4620.18,19233,313,313,44,16,6,11994
2026-05-03,vrs26_gads_pmax_mum,pmax,Delhi NCR,256.37,872,16,16,1,0,0,0
2026-05-03,vrs26_gads_pmax_mum,pmax,Bengaluru,307.16,1249,36,36,5,1,0,0
2026-05-03,vrs26_gads_pmax_mum,pmax,Hyderabad,201.07,809,16,16,0,0,0,0
2026-05-03,vrs26_gads_pmax_mum,pmax,Pune,137.63,575,11,11,0,0,0,0
2026-05-03,vrs26_gads_pmax_mum,pmax,Chennai,115.18,439,7,7,1,0,0,0
2026-05-03,vrs26_gads_pmax_blr,pmax,Mumbai,259.49,1042,29,29,3,0,0,0
2026-05-03,vrs26_gads_pmax_blr,pmax,Delhi NCR,185.34,733,13,13,2,1,0,0
2026-05-03,vrs26_gads_pmax_blr,pmax,Bengaluru,4127.48,15780,373,373,42,12,4,6896
2026-05-03,vrs26_gads_pmax_blr,pmax,Hyderabad,146.62,547,7,7,1,1,0,0
2026-05-03,vrs26_gads_pmax_blr,pmax,Pune,105.39,349,5,5,3,1,0,0
2026-05-03,vrs26_gads_pmax_blr,pmax,Chennai,90.51,337,3,3,1,1,0,0
2026-05-03,vrs26_gads_display_remarketing_natl,display,Mumbai,1353.76,5120,119,119,3,2,1,1299
2026-05-03,vrs26_gads_display_remarketing_natl,display,Delhi NCR,1212.13,3947,97,97,8,5,3,6797
2026-05-03,vrs26_gads_display_remarketing_natl,display,Bengaluru,944.97,3794,94,94,11,4,3,9297
2026-05-03,vrs26_gads_display_remarketing_natl,display,Hyderabad,654.78,2302,64,64,2,0,0,0
2026-05-03,vrs26_gads_display_remarketing_natl,display,Pune,563.01,2092,52,52,4,2,1,1999
2026-05-03,vrs26_gads_display_remarketing_natl,display,Chennai,475.28,1795,35,35,2,1,0,0
2026-05-03,vrs26_gads_yt_instream_natl,youtube,Mumbai,1643.03,6380,180,180,13,4,4,7296
2026-05-03,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,1421.69,5359,81,81,1,0,0,0
2026-05-03,vrs26_gads_yt_instream_natl,youtube,Bengaluru,1146.23,4586,93,93,10,3,1,2999
2026-05-03,vrs26_gads_yt_instream_natl,youtube,Hyderabad,933.43,3296,72,72,5,2,2,2498
2026-05-03,vrs26_gads_yt_instream_natl,youtube,Pune,681.91,2707,61,61,0,0,0,0
2026-05-03,vrs26_gads_yt_instream_natl,youtube,Chennai,534.07,2034,50,50,2,0,0,0
2026-05-03,vrs26_gads_search_competitor_natl,search_generic,Mumbai,985.57,4061,66,66,6,4,2,3298
2026-05-03,vrs26_gads_search_competitor_natl,search_generic,Delhi NCR,752.21,2975,53,53,9,6,4,10193
2026-05-03,vrs26_gads_search_competitor_natl,search_generic,Bengaluru,668.23,2715,48,48,7,3,2,3298
2026-05-03,vrs26_gads_search_competitor_natl,search_generic,Hyderabad,520.73,1737,40,40,2,0,0,0
2026-05-03,vrs26_gads_search_competitor_natl,search_generic,Pune,280.26,1147,29,29,4,2,0,0
2026-05-03,vrs26_gads_search_competitor_natl,search_generic,Chennai,262.29,787,16,16,1,0,0,0
2026-05-04,vrs26_gads_search_brand_natl,search_brand,Mumbai,2197.68,8749,179,179,57,21,17,30782
2026-05-04,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,1559.06,6052,121,121,28,17,12,17588
2026-05-04,vrs26_gads_search_brand_natl,search_brand,Bengaluru,1750.14,6251,141,141,24,14,9,10890
2026-05-04,vrs26_gads_search_brand_natl,search_brand,Hyderabad,880.1,3563,69,69,11,5,4,5896
2026-05-04,vrs26_gads_search_brand_natl,search_brand,Pune,770.51,3049,88,88,24,11,6,15492
2026-05-04,vrs26_gads_search_brand_natl,search_brand,Chennai,661.83,2162,63,63,11,5,4,12296
2026-05-04,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,2870.87,11863,256,256,30,14,3,4097
2026-05-04,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,2885.87,12291,283,283,26,12,6,9193
2026-05-04,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,1981.3,8443,170,170,24,11,2,2098
2026-05-04,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,1723.1,6242,134,134,19,5,4,12096
2026-05-04,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,1061.67,4307,91,91,6,2,2,1298
2026-05-04,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,905.43,3490,64,64,9,3,2,1598
2026-05-04,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,1662.81,6632,129,129,17,7,3,10296
2026-05-04,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,1778.84,7252,157,157,25,14,4,6896
2026-05-04,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,1476.2,6238,136,136,19,6,3,10296
2026-05-04,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,1090.57,3548,72,72,8,3,2,4298
2026-05-04,vrs26_gads_search_generic_10k_natl,search_generic,Pune,680.81,2851,62,62,0,0,0,0
2026-05-04,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,528.61,2258,29,29,1,0,0,0
2026-05-04,vrs26_gads_pmax_all_natl,pmax,Mumbai,3102.86,11244,289,289,31,15,5,5895
2026-05-04,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,2108.04,6922,132,132,13,6,3,9496
2026-05-04,vrs26_gads_pmax_all_natl,pmax,Bengaluru,2048.03,7163,159,159,18,10,8,13091
2026-05-04,vrs26_gads_pmax_all_natl,pmax,Hyderabad,1586.75,6082,99,99,18,5,3,2897
2026-05-04,vrs26_gads_pmax_all_natl,pmax,Pune,1196.54,5078,108,108,15,7,1,799
2026-05-04,vrs26_gads_pmax_all_natl,pmax,Chennai,934.91,3341,78,78,9,3,2,3397
2026-05-04,vrs26_gads_pmax_mum,pmax,Mumbai,4966.26,19529,378,378,41,15,7,12393
2026-05-04,vrs26_gads_pmax_mum,pmax,Delhi NCR,266.87,1015,13,13,1,1,1,799
2026-05-04,vrs26_gads_pmax_mum,pmax,Bengaluru,229.35,767,17,17,3,1,1,1299
2026-05-04,vrs26_gads_pmax_mum,pmax,Hyderabad,193.15,702,15,15,1,0,0,0
2026-05-04,vrs26_gads_pmax_mum,pmax,Pune,128.67,447,11,11,1,0,0,0
2026-05-04,vrs26_gads_pmax_mum,pmax,Chennai,80.2,279,10,10,2,0,0,0
2026-05-04,vrs26_gads_pmax_blr,pmax,Mumbai,324.68,1270,28,28,2,1,1,1299
2026-05-04,vrs26_gads_pmax_blr,pmax,Delhi NCR,216.97,819,20,20,3,2,2,8997
2026-05-04,vrs26_gads_pmax_blr,pmax,Bengaluru,4211.86,14917,304,304,33,10,6,7394
2026-05-04,vrs26_gads_pmax_blr,pmax,Hyderabad,146.82,533,16,16,2,2,1,499
2026-05-04,vrs26_gads_pmax_blr,pmax,Pune,127.08,466,8,8,2,1,1,2999
2026-05-04,vrs26_gads_pmax_blr,pmax,Chennai,85.22,321,3,3,0,0,0,0
2026-05-04,vrs26_gads_display_remarketing_natl,display,Mumbai,1417.74,4904,97,97,5,2,2,3798
2026-05-04,vrs26_gads_display_remarketing_natl,display,Delhi NCR,1142.94,4525,104,104,6,3,2,9998
2026-05-04,vrs26_gads_display_remarketing_natl,display,Bengaluru,1153.78,3829,80,80,5,0,0,0
2026-05-04,vrs26_gads_display_remarketing_natl,display,Hyderabad,634.04,2496,48,48,4,2,1,1299
2026-05-04,vrs26_gads_display_remarketing_natl,display,Pune,588.78,2327,59,59,6,2,1,2598
2026-05-04,vrs26_gads_display_remarketing_natl,display,Chennai,476.09,1661,46,46,3,1,0,0
2026-05-04,vrs26_gads_yt_instream_natl,youtube,Mumbai,1768.96,6463,111,111,7,2,1,1999
2026-05-04,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,1546.04,6072,132,132,7,3,0,0
2026-05-04,vrs26_gads_yt_instream_natl,youtube,Bengaluru,1365.55,4798,112,112,4,1,0,0
2026-05-04,vrs26_gads_yt_instream_natl,youtube,Hyderabad,844.38,3747,81,81,7,3,1,799
2026-05-04,vrs26_gads_yt_instream_natl,youtube,Pune,624.31,2463,62,62,4,2,1,6499
2026-05-04,vrs26_gads_yt_instream_natl,youtube,Chennai,467.11,1871,19,19,0,0,0,0
2026-05-04,vrs26_gads_search_competitor_natl,search_generic,Mumbai,799.62,3665,59,59,3,1,1,6499
2026-05-04,vrs26_gads_search_competitor_natl,search_generic,Delhi NCR,855.24,3356,70,70,5,2,2,3298
2026-05-04,vrs26_gads_search_competitor_natl,search_generic,Bengaluru,827.22,3297,66,66,3,0,0,0
2026-05-04,vrs26_gads_search_competitor_natl,search_generic,Hyderabad,467.62,1734,41,41,7,3,2,4498
2026-05-04,vrs26_gads_search_competitor_natl,search_generic,Pune,351.75,1507,26,26,2,2,2,1598
2026-05-04,vrs26_gads_search_competitor_natl,search_generic,Chennai,307.48,1233,23,23,6,4,2,1598
2026-05-05,vrs26_gads_search_brand_natl,search_brand,Mumbai,1135.29,5205,109,109,32,14,13,32786
2026-05-05,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,953.27,3619,85,85,26,8,2,3298
2026-05-05,vrs26_gads_search_brand_natl,search_brand,Bengaluru,915.39,3878,91,91,13,6,5,8395
2026-05-05,vrs26_gads_search_brand_natl,search_brand,Hyderabad,596.29,2698,79,79,10,5,4,11096
2026-05-05,vrs26_gads_search_brand_natl,search_brand,Pune,445.61,1951,32,32,5,1,1,1999
2026-05-05,vrs26_gads_search_brand_natl,search_brand,Chennai,358.08,1721,26,26,4,1,1,1299
2026-05-05,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,1545.74,6330,142,142,23,8,5,8395
2026-05-05,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,1382.75,6593,156,156,21,8,4,9096
2026-05-05,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,1223.37,6062,124,124,18,11,7,16093
2026-05-05,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,978.11,5123,98,98,13,6,2,2098
2026-05-05,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,754.06,3437,80,80,7,3,1,1299
2026-05-05,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,552.46,2743,85,85,19,6,1,2999
2026-05-05,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,904.06,4235,75,75,8,1,1,1299
2026-05-05,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,884.81,4578,107,107,16,7,3,2897
2026-05-05,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,859.83,3977,86,86,10,4,3,15796
2026-05-05,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,669.64,3188,83,83,14,8,7,10993
2026-05-05,vrs26_gads_search_generic_10k_natl,search_generic,Pune,466.58,2302,43,43,6,3,2,4498
2026-05-05,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,280.23,1319,28,28,2,1,0,0
2026-05-05,vrs26_gads_pmax_all_natl,pmax,Mumbai,1619.86,8343,198,198,18,8,4,6395
2026-05-05,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,1164.9,5554,111,111,11,4,2,2798
2026-05-05,vrs26_gads_pmax_all_natl,pmax,Bengaluru,1294.6,5968,120,120,9,3,2,7798
2026-05-05,vrs26_gads_pmax_all_natl,pmax,Hyderabad,1025.17,4619,82,82,7,0,0,0
2026-05-05,vrs26_gads_pmax_all_natl,pmax,Pune,608.4,2944,49,49,5,2,1,799
2026-05-05,vrs26_gads_pmax_all_natl,pmax,Chennai,469.5,2073,45,45,5,2,1,1999
2026-05-05,vrs26_gads_pmax_mum,pmax,Mumbai,2747.56,13182,290,290,36,12,6,13694
2026-05-05,vrs26_gads_pmax_mum,pmax,Delhi NCR,151.04,682,19,19,1,0,0,0
2026-05-05,vrs26_gads_pmax_mum,pmax,Bengaluru,161.15,852,10,10,3,1,1,1299
2026-05-05,vrs26_gads_pmax_mum,pmax,Hyderabad,105.62,499,7,7,0,0,0,0
2026-05-05,vrs26_gads_pmax_mum,pmax,Pune,72.52,380,8,8,3,1,0,0
2026-05-05,vrs26_gads_pmax_mum,pmax,Chennai,65.05,330,7,7,3,3,2,1798
2026-05-05,vrs26_gads_pmax_blr,pmax,Mumbai,163.65,684,15,15,4,1,1,1299
2026-05-05,vrs26_gads_pmax_blr,pmax,Delhi NCR,149.63,635,11,11,1,0,0,0
2026-05-05,vrs26_gads_pmax_blr,pmax,Bengaluru,2320.77,11416,256,256,25,13,7,16393
2026-05-05,vrs26_gads_pmax_blr,pmax,Hyderabad,115.03,565,14,14,2,1,0,0
2026-05-05,vrs26_gads_pmax_blr,pmax,Pune,78.56,416,14,14,3,0,0,0
2026-05-05,vrs26_gads_pmax_blr,pmax,Chennai,51.85,244,8,8,1,0,0,0
2026-05-05,vrs26_gads_display_remarketing_natl,display,Mumbai,871.25,4044,117,117,10,2,1,1598
2026-05-05,vrs26_gads_display_remarketing_natl,display,Delhi NCR,671.79,3132,54,54,3,1,0,0
2026-05-05,vrs26_gads_display_remarketing_natl,display,Bengaluru,626.52,3056,68,68,3,2,1,799
2026-05-05,vrs26_gads_display_remarketing_natl,display,Hyderabad,391.47,2107,37,37,2,0,0,0
2026-05-05,vrs26_gads_display_remarketing_natl,display,Pune,279.74,1390,28,28,0,0,0,0
2026-05-05,vrs26_gads_display_remarketing_natl,display,Chennai,208.1,959,21,21,3,1,1,499
2026-05-05,vrs26_gads_yt_instream_natl,youtube,Mumbai,820.44,4017,79,79,4,2,1,1299
2026-05-05,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,831.23,3764,101,101,4,0,0,0
2026-05-05,vrs26_gads_yt_instream_natl,youtube,Bengaluru,836.1,4289,94,94,11,6,4,15595
2026-05-05,vrs26_gads_yt_instream_natl,youtube,Hyderabad,544.9,2625,51,51,2,1,0,0
2026-05-05,vrs26_gads_yt_instream_natl,youtube,Pune,415.98,2088,42,42,0,0,0,0
2026-05-05,vrs26_gads_yt_instream_natl,youtube,Chennai,277.75,1333,23,23,0,0,0,0
2026-05-05,vrs26_gads_search_competitor_natl,search_generic,Mumbai,602.84,2851,63,63,7,5,3,9796
2026-05-05,vrs26_gads_search_competitor_natl,search_generic,Delhi NCR,397.69,2016,53,53,5,3,3,5797
2026-05-05,vrs26_gads_search_competitor_natl,search_generic,Bengaluru,424.37,2218,51,51,3,1,1,3499
2026-05-05,vrs26_gads_search_competitor_natl,search_generic,Hyderabad,270.34,1184,23,23,0,0,0,0
2026-05-05,vrs26_gads_search_competitor_natl,search_generic,Pune,170.2,788,22,22,2,1,0,0
2026-05-05,vrs26_gads_search_competitor_natl,search_generic,Chennai,167.13,768,16,16,2,0,0,0
2026-05-06,vrs26_gads_search_brand_natl,search_brand,Mumbai,1622.39,7057,156,156,37,13,4,9496
2026-05-06,vrs26_gads_search_brand_natl,search_brand,Delhi NCR,1141.15,5010,99,99,21,11,7,6492
2026-05-06,vrs26_gads_search_brand_natl,search_brand,Bengaluru,1212.99,5506,151,151,32,11,6,9194
2026-05-06,vrs26_gads_search_brand_natl,search_brand,Hyderabad,699.13,3221,73,73,19,11,10,16289
2026-05-06,vrs26_gads_search_brand_natl,search_brand,Pune,585.44,2581,48,48,10,2,2,2498
2026-05-06,vrs26_gads_search_brand_natl,search_brand,Chennai,447.54,1888,39,39,11,4,3,9596
2026-05-06,vrs26_gads_search_generic_marathon_natl,search_generic,Mumbai,2280.56,10472,273,273,31,10,6,7394
2026-05-06,vrs26_gads_search_generic_marathon_natl,search_generic,Delhi NCR,1670.12,6879,127,127,13,4,3,7797
2026-05-06,vrs26_gads_search_generic_marathon_natl,search_generic,Bengaluru,1879.38,8054,185,185,27,13,10,23490
2026-05-06,vrs26_gads_search_generic_marathon_natl,search_generic,Hyderabad,1118.03,4206,104,104,14,5,2,2598
2026-05-06,vrs26_gads_search_generic_marathon_natl,search_generic,Pune,784.33,2681,61,61,9,4,3,7796
2026-05-06,vrs26_gads_search_generic_marathon_natl,search_generic,Chennai,611,2630,68,68,8,2,1,2999
2026-05-06,vrs26_gads_search_generic_10k_natl,search_generic,Mumbai,1498.1,5648,113,113,13,6,4,7296
2026-05-06,vrs26_gads_search_generic_10k_natl,search_generic,Delhi NCR,1157.86,4421,83,83,14,4,3,3797
2026-05-06,vrs26_gads_search_generic_10k_natl,search_generic,Bengaluru,980.54,3981,60,60,8,3,3,3597
2026-05-06,vrs26_gads_search_generic_10k_natl,search_generic,Hyderabad,692.56,3077,64,64,7,2,0,0
2026-05-06,vrs26_gads_search_generic_10k_natl,search_generic,Pune,530.34,2206,40,40,4,2,2,2798
2026-05-06,vrs26_gads_search_generic_10k_natl,search_generic,Chennai,410.13,1985,55,55,12,3,3,8096
2026-05-06,vrs26_gads_pmax_all_natl,pmax,Mumbai,1927.66,7862,193,193,22,13,5,11794
2026-05-06,vrs26_gads_pmax_all_natl,pmax,Delhi NCR,1853.67,7171,163,163,18,8,5,7694
2026-05-06,vrs26_gads_pmax_all_natl,pmax,Bengaluru,1731.77,7422,141,141,11,3,1,499
2026-05-06,vrs26_gads_pmax_all_natl,pmax,Hyderabad,1018.94,4017,94,94,12,3,0,0
2026-05-06,vrs26_gads_pmax_all_natl,pmax,Pune,854.7,3855,73,73,11,4,3,3397
2026-05-06,vrs26_gads_pmax_all_natl,pmax,Chennai,627.33,2379,51,51,5,3,2,2098
2026-05-06,vrs26_gads_pmax_mum,pmax,Mumbai,3544.07,15604,355,355,48,15,8,16591
2026-05-06,vrs26_gads_pmax_mum,pmax,Delhi NCR,245.41,1001,26,26,3,1,1,1999
2026-05-06,vrs26_gads_pmax_mum,pmax,Bengaluru,208.28,797,21,21,4,2,1,799
2026-05-06,vrs26_gads_pmax_mum,pmax,Hyderabad,114.53,434,10,10,3,1,1,1999
2026-05-06,vrs26_gads_pmax_mum,pmax,Pune,99.08,442,7,7,1,1,1,499
2026-05-06,vrs26_gads_pmax_mum,pmax,Chennai,70.12,294,4,4,0,0,0,0
2026-05-06,vrs26_gads_pmax_blr,pmax,Mumbai,193.91,879,28,28,2,1,1,499
2026-05-06,vrs26_gads_pmax_blr,pmax,Delhi NCR,151.5,631,10,10,0,0,0,0
2026-05-06,vrs26_gads_pmax_blr,pmax,Bengaluru,3139.94,12581,310,310,25,13,6,8494
2026-05-06,vrs26_gads_pmax_blr,pmax,Hyderabad,107.75,500,11,11,0,0,0,0
2026-05-06,vrs26_gads_pmax_blr,pmax,Pune,72.73,304,8,8,0,0,0,0
2026-05-06,vrs26_gads_pmax_blr,pmax,Chennai,66.75,279,2,2,0,0,0,0
2026-05-06,vrs26_gads_display_remarketing_natl,display,Mumbai,967.37,4211,94,94,2,0,0,0
2026-05-06,vrs26_gads_display_remarketing_natl,display,Delhi NCR,950.37,3802,71,71,4,0,0,0
2026-05-06,vrs26_gads_display_remarketing_natl,display,Bengaluru,814.04,3825,75,75,3,0,0,0
2026-05-06,vrs26_gads_display_remarketing_natl,display,Hyderabad,513.02,1912,32,32,1,0,0,0
2026-05-06,vrs26_gads_display_remarketing_natl,display,Pune,405.53,1890,43,43,0,0,0,0
2026-05-06,vrs26_gads_display_remarketing_natl,display,Chennai,301.8,1228,21,21,4,2,2,2798
2026-05-06,vrs26_gads_yt_instream_natl,youtube,Mumbai,1337.91,5669,159,159,12,1,1,1999
2026-05-06,vrs26_gads_yt_instream_natl,youtube,Delhi NCR,1071.8,4957,104,104,12,5,0,0
2026-05-06,vrs26_gads_yt_instream_natl,youtube,Bengaluru,804.21,3305,74,74,1,1,1,1299
2026-05-06,vrs26_gads_yt_instream_natl,youtube,Hyderabad,748.07,3267,50,50,3,2,1,499
2026-05-06,vrs26_gads_yt_instream_natl,youtube,Pune,443.82,1856,41,41,1,0,0,0
