date,campaign_name,audience,objective,city,spend,impressions,clicks,landed,lead_submitted,pay_now_attempt,conversions,gtv
2026-04-25,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Mumbai,808.55,1668,13,13,1,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Delhi NCR,656.39,1250,2,2,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Bengaluru,631.91,1436,6,6,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Hyderabad,516.55,1057,1,1,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Pune,312.29,520,6,6,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Chennai,208.8,451,3,3,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Mumbai,861.45,1740,8,8,1,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Delhi NCR,722.47,1693,11,11,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Bengaluru,568.47,1341,13,13,1,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Hyderabad,425.62,1049,2,2,1,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Pune,326.92,841,6,6,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Chennai,229.57,380,0,0,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,senior_management,corporate,Mumbai,874.3,1671,16,16,2,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,senior_management,corporate,Delhi NCR,693.77,1842,10,10,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,senior_management,corporate,Bengaluru,635,1611,5,5,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,senior_management,corporate,Hyderabad,429.17,1125,9,9,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,senior_management,corporate,Pune,288.21,570,4,4,0,0,0,0
2026-04-25,vrs26_li_corp_challenge_natl,senior_management,corporate,Chennai,214.04,480,6,6,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Mumbai,480.1,1020,7,7,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Delhi NCR,461.77,1032,10,10,1,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Bengaluru,426.29,917,9,9,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Hyderabad,280.54,626,3,3,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Pune,196.53,347,4,4,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Chennai,169.79,340,2,2,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Mumbai,586.99,1134,4,4,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Delhi NCR,366.65,623,7,7,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Bengaluru,390.21,945,11,11,3,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Hyderabad,291.67,674,4,4,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Pune,197.64,476,3,3,1,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Chennai,181.86,390,6,6,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,running_clubs,brand,Mumbai,581.71,1199,9,9,1,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,running_clubs,brand,Delhi NCR,422.31,940,6,6,1,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,running_clubs,brand,Bengaluru,405.62,708,3,3,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,running_clubs,brand,Hyderabad,315.27,682,4,4,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,running_clubs,brand,Pune,169.38,343,1,1,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,running_clubs,brand,Chennai,120.74,253,1,1,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,senior_management,brand,Mumbai,594.89,1388,11,11,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,senior_management,brand,Delhi NCR,400.51,870,4,4,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,senior_management,brand,Bengaluru,415.49,1003,0,0,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,senior_management,brand,Hyderabad,280.85,497,2,2,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,senior_management,brand,Pune,170.39,341,2,2,0,0,0,0
2026-04-25,vrs26_li_sponsored_brand_natl,senior_management,brand,Chennai,152.89,360,0,0,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Mumbai,438.69,1007,4,4,1,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Delhi NCR,431.56,1149,6,6,1,1,0,0
2026-04-26,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Bengaluru,296.69,656,2,2,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Hyderabad,298.41,747,5,5,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Pune,166.57,407,4,4,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Chennai,151.25,317,1,1,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Mumbai,468.08,986,4,4,1,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Delhi NCR,385.32,683,2,2,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Bengaluru,368.93,792,4,4,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Hyderabad,234.7,568,4,4,1,1,0,0
2026-04-26,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Pune,178.87,460,3,3,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Chennai,147.29,360,1,1,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Mumbai,524.67,1051,0,0,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Delhi NCR,387.57,822,4,4,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Bengaluru,306.77,816,6,6,1,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Hyderabad,250.18,517,2,2,1,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Pune,162.97,310,0,0,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Chennai,151.03,418,1,1,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,running_clubs,corporate,Mumbai,412.39,885,6,6,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,running_clubs,corporate,Delhi NCR,352.9,755,6,6,1,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,running_clubs,corporate,Bengaluru,376.47,876,5,5,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,running_clubs,corporate,Hyderabad,307.39,706,3,3,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,running_clubs,corporate,Pune,201.04,377,1,1,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,running_clubs,corporate,Chennai,133,323,2,2,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,senior_management,corporate,Mumbai,459.55,1156,4,4,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,senior_management,corporate,Delhi NCR,340.95,828,3,3,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,senior_management,corporate,Bengaluru,404.9,1041,5,5,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,senior_management,corporate,Hyderabad,260.52,641,9,9,1,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,senior_management,corporate,Pune,172.67,418,2,2,0,0,0,0
2026-04-26,vrs26_li_corp_challenge_natl,senior_management,corporate,Chennai,144.61,324,5,5,1,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Mumbai,369.27,752,7,7,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Delhi NCR,294.08,659,1,1,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Bengaluru,313.12,700,5,5,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Hyderabad,195.78,480,2,2,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Pune,136.83,327,4,4,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Chennai,123.83,250,2,2,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Mumbai,336.72,871,7,7,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Delhi NCR,318.94,667,4,4,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Bengaluru,327.62,605,5,5,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Hyderabad,221.48,503,3,3,1,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Pune,114.49,230,3,3,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Chennai,113.68,256,2,2,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,running_clubs,brand,Mumbai,393.89,1012,6,6,1,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,running_clubs,brand,Delhi NCR,296.17,648,5,5,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,running_clubs,brand,Bengaluru,274.6,633,4,4,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,running_clubs,brand,Hyderabad,195.78,433,3,3,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,running_clubs,brand,Pune,143.41,338,2,2,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,running_clubs,brand,Chennai,129.06,256,2,2,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,senior_management,brand,Mumbai,424.66,1070,7,7,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,senior_management,brand,Delhi NCR,270.56,661,0,0,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,senior_management,brand,Bengaluru,254.36,536,6,6,2,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,senior_management,brand,Hyderabad,222.59,523,7,7,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,senior_management,brand,Pune,167.45,332,1,1,0,0,0,0
2026-04-26,vrs26_li_sponsored_brand_natl,senior_management,brand,Chennai,93.31,228,0,0,0,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Mumbai,1299.23,2895,15,15,0,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Delhi NCR,666.97,1456,7,7,0,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Bengaluru,1154.52,2335,17,17,2,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Hyderabad,676.85,1458,10,10,1,1,1,499
2026-04-27,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Pune,523.26,1222,17,17,0,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Chennai,377.13,850,6,6,1,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Mumbai,1316.21,2820,26,26,3,2,2,2598
2026-04-27,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Delhi NCR,1020.74,1952,15,15,2,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Bengaluru,862.17,1908,7,7,0,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Hyderabad,625.39,1383,10,10,0,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Pune,533.01,1188,12,12,1,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Chennai,340.43,632,7,7,0,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,senior_management,corporate,Mumbai,1240.13,3375,11,11,1,1,1,799
2026-04-27,vrs26_li_corp_challenge_natl,senior_management,corporate,Delhi NCR,911.18,1685,14,14,1,1,1,799
2026-04-27,vrs26_li_corp_challenge_natl,senior_management,corporate,Bengaluru,1006.42,2182,17,17,1,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,senior_management,corporate,Hyderabad,639.49,1349,8,8,0,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,senior_management,corporate,Pune,513.08,964,9,9,0,0,0,0
2026-04-27,vrs26_li_corp_challenge_natl,senior_management,corporate,Chennai,387.67,894,7,7,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Mumbai,575.12,1040,6,6,1,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Delhi NCR,498.25,1063,6,6,1,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Bengaluru,525.69,1094,7,7,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Hyderabad,292.54,560,2,2,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Pune,217.6,495,1,1,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Chennai,155.88,395,1,1,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Mumbai,633.03,1634,15,15,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Delhi NCR,522.97,1043,5,5,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Bengaluru,420.39,780,7,7,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Hyderabad,300.57,644,6,6,1,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Pune,215.55,481,6,6,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Chennai,172.58,404,4,4,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Mumbai,598.29,1462,10,10,1,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Delhi NCR,510.36,1184,8,8,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Bengaluru,498,1045,5,5,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Hyderabad,298.48,551,3,3,1,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Pune,214.33,386,2,2,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Chennai,145.64,364,2,2,1,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,running_clubs,brand,Mumbai,546.6,975,5,5,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,running_clubs,brand,Delhi NCR,503.54,1194,10,10,1,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,running_clubs,brand,Bengaluru,406.1,784,8,8,1,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,running_clubs,brand,Hyderabad,355.56,789,6,6,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,running_clubs,brand,Pune,267.94,602,4,4,0,0,0,0
2026-04-27,vrs26_li_sponsored_brand_natl,running_clubs,brand,Chennai,185.34,480,2,2,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Mumbai,1137.67,2169,16,16,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Delhi NCR,1044,2736,19,19,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Bengaluru,978.17,1954,9,9,1,1,0,0
2026-04-28,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Hyderabad,598.54,1127,6,6,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Pune,489.31,1083,10,10,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,corporate_wellness,corporate,Chennai,391.18,761,5,5,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,running_clubs,corporate,Mumbai,1190.96,2260,18,18,1,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,running_clubs,corporate,Delhi NCR,1009.66,2241,16,16,1,1,1,2499
2026-04-28,vrs26_li_corp_challenge_natl,running_clubs,corporate,Bengaluru,861.88,2192,13,13,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,running_clubs,corporate,Hyderabad,596.86,1182,9,9,1,1,0,0
2026-04-28,vrs26_li_corp_challenge_natl,running_clubs,corporate,Pune,568.25,1297,8,8,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,running_clubs,corporate,Chennai,411.26,824,6,6,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,senior_management,corporate,Mumbai,1319.28,2607,18,18,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,senior_management,corporate,Delhi NCR,970.46,1737,11,11,1,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,senior_management,corporate,Bengaluru,920.81,1850,12,12,1,1,1,1999
2026-04-28,vrs26_li_corp_challenge_natl,senior_management,corporate,Hyderabad,670.8,1825,8,8,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,senior_management,corporate,Pune,446.55,939,4,4,0,0,0,0
2026-04-28,vrs26_li_corp_challenge_natl,senior_management,corporate,Chennai,310.99,659,8,8,0,0,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Mumbai,1296.1,2075,9,9,0,0,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Delhi NCR,928.07,1933,9,9,1,1,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Bengaluru,818.08,1824,11,11,0,0,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Hyderabad,603.44,1496,12,12,0,0,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Pune,448.17,1028,7,7,0,0,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Chennai,379.36,672,2,2,0,0,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,running_clubs,brand,Mumbai,1151.01,2340,17,17,1,0,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,running_clubs,brand,Delhi NCR,1106.46,2522,8,8,0,0,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,running_clubs,brand,Bengaluru,844.14,1787,13,13,1,0,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,running_clubs,brand,Hyderabad,584.68,1284,10,10,0,0,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,running_clubs,brand,Pune,429.32,1083,8,8,0,0,0,0
2026-04-28,vrs26_li_sponsored_brand_natl,running_clubs,brand,Chennai,357.6,562,3,3,1,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Mumbai,1146.61,1584,11,11,2,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Delhi NCR,964.16,2323,10,10,0,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Bengaluru,847.62,1697,12,12,2,1,1,1299
2026-04-29,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Hyderabad,597.44,1269,5,5,1,1,1,499
2026-04-29,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Pune,464.58,902,6,6,2,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Chennai,432.06,988,9,9,0,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,running_clubs,corporate,Mumbai,956.53,1895,10,10,3,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,running_clubs,corporate,Delhi NCR,1100.75,2241,17,17,1,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,running_clubs,corporate,Bengaluru,919.97,2101,7,7,0,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,running_clubs,corporate,Hyderabad,706.76,1440,10,10,1,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,running_clubs,corporate,Pune,408.9,960,10,10,0,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,running_clubs,corporate,Chennai,359.57,743,4,4,0,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,senior_management,corporate,Mumbai,1000.35,2182,17,17,0,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,senior_management,corporate,Delhi NCR,878.36,2076,15,15,1,1,1,1299
2026-04-29,vrs26_li_corp_challenge_natl,senior_management,corporate,Bengaluru,1136.71,1879,11,11,0,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,senior_management,corporate,Hyderabad,692.13,1295,14,14,1,1,1,1299
2026-04-29,vrs26_li_corp_challenge_natl,senior_management,corporate,Pune,418.03,757,1,1,0,0,0,0
2026-04-29,vrs26_li_corp_challenge_natl,senior_management,corporate,Chennai,326.89,567,4,4,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Mumbai,477.06,1005,4,4,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Delhi NCR,401.14,860,7,7,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Bengaluru,299.27,639,3,3,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Hyderabad,253.43,525,5,5,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Pune,149.44,336,3,3,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,hr_decision_makers,brand,Chennai,137.05,269,2,2,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Mumbai,475.29,1109,9,9,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Delhi NCR,400.84,870,4,4,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Bengaluru,343.1,710,5,5,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Hyderabad,194.69,483,3,3,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Pune,184.9,473,4,4,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,corporate_wellness,brand,Chennai,118.56,276,1,1,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Mumbai,430.19,797,1,1,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Delhi NCR,340.73,770,9,9,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Bengaluru,413.75,879,6,6,1,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Hyderabad,224.46,422,3,3,1,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Pune,166.32,308,0,0,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,fitness_enthusiasts,brand,Chennai,141.94,286,2,2,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,running_clubs,brand,Mumbai,455.29,993,9,9,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,running_clubs,brand,Delhi NCR,394.86,868,7,7,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,running_clubs,brand,Bengaluru,317.54,700,3,3,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,running_clubs,brand,Hyderabad,259.72,481,3,3,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,running_clubs,brand,Pune,156.87,361,3,3,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,running_clubs,brand,Chennai,133.09,270,0,0,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,senior_management,brand,Mumbai,482.43,1055,5,5,1,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,senior_management,brand,Delhi NCR,322.01,599,3,3,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,senior_management,brand,Bengaluru,374.11,848,7,7,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,senior_management,brand,Hyderabad,248.54,569,7,7,1,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,senior_management,brand,Pune,153.77,390,1,1,0,0,0,0
2026-04-29,vrs26_li_sponsored_brand_natl,senior_management,brand,Chennai,136.52,278,0,0,0,0,0,0
2026-04-30,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Mumbai,744.15,1507,14,14,0,0,0,0
2026-04-30,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Delhi NCR,874.28,1893,18,18,1,1,1,1299
2026-04-30,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Bengaluru,715.89,1562,9,9,1,0,0,0
2026-04-30,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Hyderabad,430.42,1000,4,4,0,0,0,0
2026-04-30,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Pune,382.4,770,3,3,0,0,0,0
2026-04-30,vrs26_li_corp_challenge_natl,hr_decision_makers,corporate,Chennai,247.71,519,4,4,0,0,0,0
2026-04-30,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Mumbai,819.69,1864,18,18,2,1,0,0
2026-04-30,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Delhi NCR,701.58,1418,5,5,0,0,0,0
2026-04-30,vrs26_li_corp_challenge_natl,fitness_enthusiasts,corporate,Bengaluru,704.29,1647,13,13,0,0,0,0
